id,sport_key,sport_title,commence_time,home_team,away_team,bookmakers
b2a7097d4ff3de9f0e2a85e694561bcd,aussierules_afl,AFL,2026-04-19T07:10:00Z,West Coast Eagles,Fremantle Dockers,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2026-04-19T08:00:14Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T08:00:13Z', 'outcomes': [{'name': 'Fremantle Dockers', 'price': 1.04}, {'name': 'West Coast Eagles', 'price': 9.5}]}]}]"
2f88b1a85b9d3d729cf0fb8c163bc8ed,soccer_korea_kleague1,K League 1,2026-04-19T07:30:00Z,Pohang Steelers,FC Anyang,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2026-04-19T08:00:04Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T08:00:04Z', 'outcomes': [{'name': 'FC Anyang', 'price': 3.6}, {'name': 'Pohang Steelers', 'price': 2.45}, {'name': 'Draw', 'price': 2.6}]}]}, {'key': 'bovada', 'title': 'Bovada', 'last_update': '2026-04-19T07:53:12Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:53:12Z', 'outcomes': [{'name': 'FC Anyang', 'price': 3.5}, {'name': 'Pohang Steelers', 'price': 2.33}, {'name': 'Draw', 'price': 2.7}]}]}, {'key': 'betmgm', 'title': 'BetMGM', 'last_update': '2026-04-19T07:59:03Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:59:03Z', 'outcomes': [{'name': 'FC Anyang', 'price': 3.25}, {'name': 'Pohang Steelers', 'price': 2.4}, {'name': 'Draw', 'price': 2.45}]}]}]"
fc360232d06769f38838ff54f7b771c3,baseball_kbo,KBO,2026-04-19T08:00:00Z,KT Wiz,Kiwoom Heroes,"[{'key': 'fanduel', 'title': 'FanDuel', 'last_update': '2026-04-19T08:00:20Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T08:00:20Z', 'outcomes': [{'name': 'Kiwoom Heroes', 'price': 2.76}, {'name': 'KT Wiz', 'price': 1.45}]}]}, {'key': 'mybookieag', 'title': 'MyBookie.ag', 'last_update': '2026-04-19T07:59:41Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:59:41Z', 'outcomes': [{'name': 'Kiwoom Heroes', 'price': 2.63}, {'name': 'KT Wiz', 'price': 1.45}]}]}, {'key': 'lowvig', 'title': 'LowVig.ag', 'last_update': '2026-04-19T07:59:41Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:59:41Z', 'outcomes': [{'name': 'Kiwoom Heroes', 'price': 2.77}, {'name': 'KT Wiz', 'price': 1.49}]}]}, {'key': 'betonlineag', 'title': 'BetOnline.ag', 'last_update': '2026-04-19T08:00:20Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T08:00:20Z', 'outcomes': [{'name': 'Kiwoom Heroes', 'price': 2.77}, {'name': 'KT Wiz', 'price': 1.49}]}]}, {'key': 'bovada', 'title': 'Bovada', 'last_update': '2026-04-19T07:57:43Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:57:43Z', 'outcomes': [{'name': 'Kiwoom Heroes', 'price': 2.6}, {'name': 'KT Wiz', 'price': 1.48}]}]}, {'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2026-04-19T07:59:44Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:59:44Z', 'outcomes': [{'name': 'Kiwoom Heroes', 'price': 2.65}, {'name': 'KT Wiz', 'price': 1.49}]}]}, {'key': 'betrivers', 'title': 'BetRivers', 'last_update': '2026-04-19T07:59:29Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:59:29Z', 'outcomes': [{'name': 'Kiwoom Heroes', 'price': 2.7}, {'name': 'KT Wiz', 'price': 1.44}]}]}, {'key': 'betmgm', 'title': 'BetMGM', 'last_update': '2026-04-19T07:59:05Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:59:05Z', 'outcomes': [{'name': 'Kiwoom Heroes', 'price': 2.65}, {'name': 'KT Wiz', 'price': 1.48}]}]}]"
c79cb73e77203a856b54020b097ce30d,baseball_npb,NPB,2026-04-19T09:00:00Z,Tokyo Yakult Swallows,Yomiuri Giants,"[{'key': 'fanduel', 'title': 'FanDuel', 'last_update': '2026-04-19T08:00:08Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T08:00:08Z', 'outcomes': [{'name': 'Tokyo Yakult Swallows', 'price': 2.22}, {'name': 'Yomiuri Giants', 'price': 1.67}]}]}, {'key': 'mybookieag', 'title': 'MyBookie.ag', 'last_update': '2026-04-19T07:59:17Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:59:17Z', 'outcomes': [{'name': 'Tokyo Yakult Swallows', 'price': 2.15}, {'name': 'Yomiuri Giants', 'price': 1.65}]}]}, {'key': 'betonlineag', 'title': 'BetOnline.ag', 'last_update': '2026-04-19T07:59:44Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:59:44Z', 'outcomes': [{'name': 'Tokyo Yakult Swallows', 'price': 2.25}, {'name': 'Yomiuri Giants', 'price': 1.69}]}]}, {'key': 'lowvig', 'title': 'LowVig.ag', 'last_update': '2026-04-19T07:59:53Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:59:53Z', 'outcomes': [{'name': 'Tokyo Yakult Swallows', 'price': 2.25}, {'name': 'Yomiuri Giants', 'price': 1.69}]}]}, {'key': 'bovada', 'title': 'Bovada', 'last_update': '2026-04-19T07:53:00Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:53:00Z', 'outcomes': [{'name': 'Tokyo Yakult Swallows', 'price': 2.15}, {'name': 'Yomiuri Giants', 'price': 1.67}]}]}, {'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2026-04-19T07:59:53Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:59:53Z', 'outcomes': [{'name': 'Tokyo Yakult Swallows', 'price': 2.15}, {'name': 'Yomiuri Giants', 'price': 1.71}]}]}, {'key': 'betus', 'title': 'BetUS', 'last_update': '2026-04-19T07:59:54Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:59:54Z', 'outcomes': [{'name': 'Tokyo Yakult Swallows', 'price': 2.05}, {'name': 'Yomiuri Giants', 'price': 1.74}]}]}, {'key': 'betmgm', 'title': 'BetMGM', 'last_update': '2026-04-19T07:59:41Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:59:41Z', 'outcomes': [{'name': 'Tokyo Yakult Swallows', 'price': 2.1}, {'name': 'Yomiuri Giants', 'price': 1.71}]}]}, {'key': 'betrivers', 'title': 'BetRivers', 'last_update': '2026-04-19T07:59:42Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:59:42Z', 'outcomes': [{'name': 'Tokyo Yakult Swallows', 'price': 2.2}, {'name': 'Yomiuri Giants', 'price': 1.64}]}]}]"
a9ade818e7eb59b8fd7254c120589026,cricket_psl,Pakistan Super League,2026-04-19T09:30:00Z,Karachi Kings,Multan Sultans,[]
a1a9138870996c551d46732a33be6b94,cricket_ipl,IPL,2026-04-19T10:00:00Z,Kolkata Knight Riders,Rajasthan Royals,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2026-04-19T08:00:14Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T08:00:14Z', 'outcomes': [{'name': 'Kolkata Knight Riders', 'price': 2.25}, {'name': 'Rajasthan Royals', 'price': 1.62}]}]}, {'key': 'betus', 'title': 'BetUS', 'last_update': '2026-04-19T07:59:39Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:59:39Z', 'outcomes': [{'name': 'Kolkata Knight Riders', 'price': 2.24}, {'name': 'Rajasthan Royals', 'price': 1.61}]}]}, {'key': 'betonlineag', 'title': 'BetOnline.ag', 'last_update': '2026-04-19T07:59:48Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:59:48Z', 'outcomes': [{'name': 'Kolkata Knight Riders', 'price': 2.38}, {'name': 'Rajasthan Royals', 'price': 1.63}]}]}, {'key': 'lowvig', 'title': 'LowVig.ag', 'last_update': '2026-04-19T07:59:36Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:59:36Z', 'outcomes': [{'name': 'Kolkata Knight Riders', 'price': 2.38}, {'name': 'Rajasthan Royals', 'price': 1.63}]}]}]"
1dd49b068a477a22f805738f0d885498,soccer_poland_ekstraklasa,Ekstraklasa - Poland,2026-04-19T10:15:00Z,Nieciecza,Wisła Płock,"[{'key': 'betrivers', 'title': 'BetRivers', 'last_update': '2026-04-19T08:00:06Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T08:00:06Z', 'outcomes': [{'name': 'Nieciecza', 'price': 2.32}, {'name': 'Wisła Płock', 'price': 2.85}, {'name': 'Draw', 'price': 3.4}]}]}, {'key': 'fanduel', 'title': 'FanDuel', 'last_update': '2026-04-19T08:00:04Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T08:00:04Z', 'outcomes': [{'name': 'Nieciecza', 'price': 2.5}, {'name': 'Wisła Płock', 'price': 2.65}, {'name': 'Draw', 'price': 3.5}]}]}, {'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2026-04-19T07:59:40Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:59:40Z', 'outcomes': [{'name': 'Nieciecza', 'price': 2.55}, {'name': 'Wisła Płock', 'price': 2.7}, {'name': 'Draw', 'price': 3.35}]}]}, {'key': 'bovada', 'title': 'Bovada', 'last_update': '2026-04-19T07:53:47Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:53:47Z', 'outcomes': [{'name': 'Nieciecza', 'price': 2.55}, {'name': 'Wisła Płock', 'price': 2.64}, {'name': 'Draw', 'price': 3.2}]}]}, {'key': 'betmgm', 'title': 'BetMGM', 'last_update': '2026-04-19T08:00:18Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T08:00:18Z', 'outcomes': [{'name': 'Nieciecza', 'price': 2.4}, {'name': 'Wisła Płock', 'price': 2.7}, {'name': 'Draw', 'price': 3.4}]}]}, {'key': 'betus', 'title': 'BetUS', 'last_update': '2026-04-19T07:59:28Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:59:28Z', 'outcomes': [{'name': 'Nieciecza', 'price': 2.55}, {'name': 'Wisła Płock', 'price': 2.64}, {'name': 'Draw', 'price': 3.2}]}]}, {'key': 'betonlineag', 'title': 'BetOnline.ag', 'last_update': '2026-04-19T08:00:20Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T08:00:19Z', 'outcomes': [{'name': 'Nieciecza', 'price': 2.6}, {'name': 'Wisła Płock', 'price': 2.7}, {'name': 'Draw', 'price': 3.25}]}]}, {'key': 'lowvig', 'title': 'LowVig.ag', 'last_update': '2026-04-19T08:00:05Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T08:00:05Z', 'outcomes': [{'name': 'Nieciecza', 'price': 2.6}, {'name': 'Wisła Płock', 'price': 2.7}, {'name': 'Draw', 'price': 3.25}]}]}]"
41396115d9202dcb93866dba2e9bc1a8,soccer_italy_serie_a,Serie A - Italy,2026-04-19T10:30:00Z,Cremonese,Torino,"[{'key': 'fanduel', 'title': 'FanDuel', 'last_update': '2026-04-19T08:00:04Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T08:00:03Z', 'outcomes': [{'name': 'Cremonese', 'price': 2.8}, {'name': 'Torino', 'price': 2.75}, {'name': 'Draw', 'price': 3.0}]}]}, {'key': 'betmgm', 'title': 'BetMGM', 'last_update': '2026-04-19T08:00:03Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T08:00:03Z', 'outcomes': [{'name': 'Cremonese', 'price': 2.75}, {'name': 'Torino', 'price': 2.7}, {'name': 'Draw', 'price': 3.1}]}]}, {'key': 'bovada', 'title': 'Bovada', 'last_update': '2026-04-19T07:50:53Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:50:53Z', 'outcomes': [{'name': 'Cremonese', 'price': 2.83}, {'name': 'Torino', 'price': 2.73}, {'name': 'Draw', 'price': 3.0}]}]}, {'key': 'betrivers', 'title': 'BetRivers', 'last_update': '2026-04-19T07:59:37Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:59:37Z', 'outcomes': [{'name': 'Cremonese', 'price': 2.85}, {'name': 'Torino', 'price': 2.55}, {'name': 'Draw', 'price': 3.1}]}]}, {'key': 'betonlineag', 'title': 'BetOnline.ag', 'last_update': '2026-04-19T07:59:38Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:59:38Z', 'outcomes': [{'name': 'Cremonese', 'price': 2.85}, {'name': 'Torino', 'price': 2.78}, {'name': 'Draw', 'price': 3.09}]}]}, {'key': 'lowvig', 'title': 'LowVig.ag', 'last_update': '2026-04-19T08:00:01Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T08:00:01Z', 'outcomes': [{'name': 'Cremonese', 'price': 2.85}, {'name': 'Torino', 'price': 2.78}, {'name': 'Draw', 'price': 3.09}]}]}, {'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2026-04-19T08:00:03Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T08:00:03Z', 'outcomes': [{'name': 'Cremonese', 'price': 2.7}, {'name': 'Torino', 'price': 2.7}, {'name': 'Draw', 'price': 2.95}]}]}, {'key': 'betus', 'title': 'BetUS', 'last_update': '2026-04-19T07:59:13Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:59:12Z', 'outcomes': [{'name': 'Cremonese', 'price': 2.76}, {'name': 'Torino', 'price': 2.8}, {'name': 'Draw', 'price': 3.0}]}]}]"
f0d1a0a2b5d9e54a6b6a67e1d07d4d3a,tennis_wta_stuttgart_open,WTA Stuttgart Open,2026-04-19T11:00:00Z,Elena Rybakina,Karolina Muchova,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2026-04-19T07:59:57Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:59:57Z', 'outcomes': [{'name': 'Elena Rybakina', 'price': 1.42}, {'name': 'Karolina Muchova', 'price': 2.9}]}]}, {'key': 'fanduel', 'title': 'FanDuel', 'last_update': '2026-04-19T08:00:09Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T08:00:09Z', 'outcomes': [{'name': 'Elena Rybakina', 'price': 1.4}, {'name': 'Karolina Muchova', 'price': 2.98}]}]}, {'key': 'betmgm', 'title': 'BetMGM', 'last_update': '2026-04-19T07:59:57Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:59:57Z', 'outcomes': [{'name': 'Elena Rybakina', 'price': 1.43}, {'name': 'Karolina Muchova', 'price': 2.9}]}]}, {'key': 'bovada', 'title': 'Bovada', 'last_update': '2026-04-19T07:55:03Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:55:03Z', 'outcomes': [{'name': 'Elena Rybakina', 'price': 1.42}, {'name': 'Karolina Muchova', 'price': 2.95}]}]}, {'key': 'betrivers', 'title': 'BetRivers', 'last_update': '2026-04-19T07:59:57Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:59:57Z', 'outcomes': [{'name': 'Elena Rybakina', 'price': 1.41}, {'name': 'Karolina Muchova', 'price': 2.95}]}]}, {'key': 'lowvig', 'title': 'LowVig.ag', 'last_update': '2026-04-19T07:58:56Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:58:56Z', 'outcomes': [{'name': 'Elena Rybakina', 'price': 1.41}, {'name': 'Karolina Muchova', 'price': 3.03}]}]}, {'key': 'betonlineag', 'title': 'BetOnline.ag', 'last_update': '2026-04-19T07:59:57Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:59:57Z', 'outcomes': [{'name': 'Elena Rybakina', 'price': 1.41}, {'name': 'Karolina Muchova', 'price': 3.03}]}]}, {'key': 'betus', 'title': 'BetUS', 'last_update': '2026-04-19T07:59:33Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:59:33Z', 'outcomes': [{'name': 'Elena Rybakina', 'price': 1.42}, {'name': 'Karolina Muchova', 'price': 3.0}]}]}]"
d17c6ba69d1b593f12859063e29e109e,soccer_sweden_superettan,Superettan - Sweden,2026-04-19T11:00:00Z,Norrby IF,Falkenbergs FF,"[{'key': 'betrivers', 'title': 'BetRivers', 'last_update': '2026-04-19T07:59:50Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:59:50Z', 'outcomes': [{'name': 'Falkenbergs FF', 'price': 2.35}, {'name': 'Norrby IF', 'price': 2.7}, {'name': 'Draw', 'price': 3.35}]}]}, {'key': 'fanduel', 'title': 'FanDuel', 'last_update': '2026-04-19T07:59:27Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:59:27Z', 'outcomes': [{'name': 'Falkenbergs FF', 'price': 2.4}, {'name': 'Norrby IF', 'price': 2.8}, {'name': 'Draw', 'price': 3.4}]}]}, {'key': 'bovada', 'title': 'Bovada', 'last_update': '2026-04-19T07:56:51Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:56:51Z', 'outcomes': [{'name': 'Falkenbergs FF', 'price': 2.3}, {'name': 'Norrby IF', 'price': 2.85}, {'name': 'Draw', 'price': 3.35}]}]}, {'key': 'betonlineag', 'title': 'BetOnline.ag', 'last_update': '2026-04-19T07:59:51Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:59:51Z', 'outcomes': [{'name': 'Falkenbergs FF', 'price': 2.36}, {'name': 'Norrby IF', 'price': 2.96}, {'name': 'Draw', 'price': 3.3}]}]}, {'key': 'lowvig', 'title': 'LowVig.ag', 'last_update': '2026-04-19T07:59:26Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:59:26Z', 'outcomes': [{'name': 'Falkenbergs FF', 'price': 2.36}, {'name': 'Norrby IF', 'price': 2.96}, {'name': 'Draw', 'price': 3.3}]}]}, {'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2026-04-19T07:58:49Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:58:49Z', 'outcomes': [{'name': 'Falkenbergs FF', 'price': 2.35}, {'name': 'Norrby IF', 'price': 2.95}, {'name': 'Draw', 'price': 3.4}]}]}, {'key': 'betus', 'title': 'BetUS', 'last_update': '2026-04-19T07:59:51Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:59:51Z', 'outcomes': [{'name': 'Falkenbergs FF', 'price': 2.3}, {'name': 'Norrby IF', 'price': 2.85}, {'name': 'Draw', 'price': 3.35}]}]}, {'key': 'betmgm', 'title': 'BetMGM', 'last_update': '2026-04-19T07:58:39Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T07:58:39Z', 'outcomes': [{'name': 'Falkenbergs FF', 'price': 2.25}, {'name': 'Norrby IF', 'price': 2.8}, {'name': 'Draw', 'price': 3.3}]}]}]"
