id,sport_key,sport_title,commence_time,home_team,away_team,bookmakers
04174454d3cff7120f0e6c60a3705476,soccer_japan_j_league,J League,2026-04-19T06:00:00Z,Gamba Osaka,Fagiano Okayama,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2026-04-19T06:57:25Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:57:25Z', 'outcomes': [{'name': 'Fagiano Okayama', 'price': 5.0}, {'name': 'Gamba Osaka', 'price': 2.0}, {'name': 'Draw', 'price': 2.75}]}]}, {'key': 'betmgm', 'title': 'BetMGM', 'last_update': '2026-04-19T06:56:37Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:56:37Z', 'outcomes': [{'name': 'Fagiano Okayama', 'price': 4.75}, {'name': 'Gamba Osaka', 'price': 2.05}, {'name': 'Draw', 'price': 2.35}]}]}]"
08e38f540659c615cb5036ffb795e659,rugbyleague_nrl,NRL,2026-04-19T06:05:00Z,Parramatta Eels,Canterbury Bulldogs,[]
0e60274ac3bd6d634ec27e40d98d23e4,soccer_japan_j_league,J League,2026-04-19T07:00:00Z,Nagoya Grampus,Avispa Fukuoka,"[{'key': 'betmgm', 'title': 'BetMGM', 'last_update': '2026-04-19T06:56:37Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:56:37Z', 'outcomes': [{'name': 'Avispa Fukuoka', 'price': 4.75}, {'name': 'Nagoya Grampus', 'price': 1.74}, {'name': 'Draw', 'price': 3.5}]}]}, {'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2026-04-19T06:57:25Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:57:25Z', 'outcomes': [{'name': 'Avispa Fukuoka', 'price': 4.7}, {'name': 'Nagoya Grampus', 'price': 1.74}, {'name': 'Draw', 'price': 3.65}]}]}]"
bed680f763827f005a9d8621143bb7fd,baseball_npb,NPB,2026-04-19T07:00:00Z,Tohoku Rakuten Golden Eagles,Chiba Lotte Marines,"[{'key': 'fanduel', 'title': 'FanDuel', 'last_update': '2026-04-19T06:57:42Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:57:42Z', 'outcomes': [{'name': 'Chiba Lotte Marines', 'price': 2.22}, {'name': 'Tohoku Rakuten Golden Eagles', 'price': 1.67}]}]}, {'key': 'mybookieag', 'title': 'MyBookie.ag', 'last_update': '2026-04-19T06:56:56Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:56:56Z', 'outcomes': [{'name': 'Chiba Lotte Marines', 'price': 2.16}, {'name': 'Tohoku Rakuten Golden Eagles', 'price': 1.65}]}]}, {'key': 'betonlineag', 'title': 'BetOnline.ag', 'last_update': '2026-04-19T06:57:32Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:57:32Z', 'outcomes': [{'name': 'Chiba Lotte Marines', 'price': 2.25}, {'name': 'Tohoku Rakuten Golden Eagles', 'price': 1.69}]}]}, {'key': 'lowvig', 'title': 'LowVig.ag', 'last_update': '2026-04-19T06:57:54Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:57:54Z', 'outcomes': [{'name': 'Chiba Lotte Marines', 'price': 2.25}, {'name': 'Tohoku Rakuten Golden Eagles', 'price': 1.69}]}]}, {'key': 'bovada', 'title': 'Bovada', 'last_update': '2026-04-19T06:52:18Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:52:18Z', 'outcomes': [{'name': 'Chiba Lotte Marines', 'price': 2.2}, {'name': 'Tohoku Rakuten Golden Eagles', 'price': 1.65}]}]}, {'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2026-04-19T06:57:53Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:57:53Z', 'outcomes': [{'name': 'Chiba Lotte Marines', 'price': 2.2}, {'name': 'Tohoku Rakuten Golden Eagles', 'price': 1.67}]}]}, {'key': 'betus', 'title': 'BetUS', 'last_update': '2026-04-19T06:57:54Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:57:54Z', 'outcomes': [{'name': 'Chiba Lotte Marines', 'price': 2.13}, {'name': 'Tohoku Rakuten Golden Eagles', 'price': 1.7}]}]}, {'key': 'betmgm', 'title': 'BetMGM', 'last_update': '2026-04-19T06:57:18Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:57:18Z', 'outcomes': [{'name': 'Chiba Lotte Marines', 'price': 2.35}, {'name': 'Tohoku Rakuten Golden Eagles', 'price': 1.57}]}]}, {'key': 'betrivers', 'title': 'BetRivers', 'last_update': '2026-04-19T06:57:42Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:57:42Z', 'outcomes': [{'name': 'Chiba Lotte Marines', 'price': 2.23}, {'name': 'Tohoku Rakuten Golden Eagles', 'price': 1.63}]}]}]"
b2a7097d4ff3de9f0e2a85e694561bcd,aussierules_afl,AFL,2026-04-19T07:10:00Z,West Coast Eagles,Fremantle Dockers,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2026-04-19T06:57:26Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:57:26Z', 'outcomes': [{'name': 'Fremantle Dockers', 'price': 1.07}, {'name': 'West Coast Eagles', 'price': 8.0}]}]}]"
2f88b1a85b9d3d729cf0fb8c163bc8ed,soccer_korea_kleague1,K League 1,2026-04-19T07:30:00Z,Pohang Steelers,FC Anyang,"[{'key': 'betrivers', 'title': 'BetRivers', 'last_update': '2026-04-19T06:57:17Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:57:17Z', 'outcomes': [{'name': 'FC Anyang', 'price': 3.3}, {'name': 'Pohang Steelers', 'price': 2.06}, {'name': 'Draw', 'price': 3.05}]}]}, {'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2026-04-19T06:57:50Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:57:50Z', 'outcomes': [{'name': 'FC Anyang', 'price': 3.25}, {'name': 'Pohang Steelers', 'price': 2.35}, {'name': 'Draw', 'price': 3.1}]}]}, {'key': 'bovada', 'title': 'Bovada', 'last_update': '2026-04-19T06:56:45Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:56:45Z', 'outcomes': [{'name': 'FC Anyang', 'price': 3.15}, {'name': 'Pohang Steelers', 'price': 2.33}, {'name': 'Draw', 'price': 2.95}]}]}, {'key': 'betmgm', 'title': 'BetMGM', 'last_update': '2026-04-19T06:57:38Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:57:38Z', 'outcomes': [{'name': 'FC Anyang', 'price': 3.2}, {'name': 'Pohang Steelers', 'price': 2.3}, {'name': 'Draw', 'price': 3.1}]}]}, {'key': 'betonlineag', 'title': 'BetOnline.ag', 'last_update': '2026-04-19T06:57:38Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:57:38Z', 'outcomes': [{'name': 'FC Anyang', 'price': 3.2}, {'name': 'Pohang Steelers', 'price': 2.44}, {'name': 'Draw', 'price': 3.0}]}]}, {'key': 'lowvig', 'title': 'LowVig.ag', 'last_update': '2026-04-19T06:57:03Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:57:03Z', 'outcomes': [{'name': 'FC Anyang', 'price': 3.2}, {'name': 'Pohang Steelers', 'price': 2.44}, {'name': 'Draw', 'price': 3.0}]}]}]"
fc360232d06769f38838ff54f7b771c3,baseball_kbo,KBO,2026-04-19T08:00:00Z,KT Wiz,Kiwoom Heroes,"[{'key': 'fanduel', 'title': 'FanDuel', 'last_update': '2026-04-19T06:57:42Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:57:42Z', 'outcomes': [{'name': 'Kiwoom Heroes', 'price': 3.05}, {'name': 'KT Wiz', 'price': 1.38}]}]}, {'key': 'mybookieag', 'title': 'MyBookie.ag', 'last_update': '2026-04-19T06:56:57Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:56:57Z', 'outcomes': [{'name': 'Kiwoom Heroes', 'price': 2.82}, {'name': 'KT Wiz', 'price': 1.4}]}]}, {'key': 'lowvig', 'title': 'LowVig.ag', 'last_update': '2026-04-19T06:57:42Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:57:42Z', 'outcomes': [{'name': 'Kiwoom Heroes', 'price': 2.92}, {'name': 'KT Wiz', 'price': 1.43}]}]}, {'key': 'betonlineag', 'title': 'BetOnline.ag', 'last_update': '2026-04-19T06:57:31Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:57:31Z', 'outcomes': [{'name': 'Kiwoom Heroes', 'price': 2.92}, {'name': 'KT Wiz', 'price': 1.43}]}]}, {'key': 'bovada', 'title': 'Bovada', 'last_update': '2026-04-19T06:52:19Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:52:19Z', 'outcomes': [{'name': 'Kiwoom Heroes', 'price': 2.8}, {'name': 'KT Wiz', 'price': 1.42}]}]}, {'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2026-04-19T06:57:54Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:57:54Z', 'outcomes': [{'name': 'Kiwoom Heroes', 'price': 2.9}, {'name': 'KT Wiz', 'price': 1.43}]}]}, {'key': 'betrivers', 'title': 'BetRivers', 'last_update': '2026-04-19T06:57:42Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:57:42Z', 'outcomes': [{'name': 'Kiwoom Heroes', 'price': 2.8}, {'name': 'KT Wiz', 'price': 1.42}]}]}, {'key': 'betmgm', 'title': 'BetMGM', 'last_update': '2026-04-19T06:57:53Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:57:53Z', 'outcomes': [{'name': 'Kiwoom Heroes', 'price': 2.9}, {'name': 'KT Wiz', 'price': 1.4}]}]}]"
c79cb73e77203a856b54020b097ce30d,baseball_npb,NPB,2026-04-19T09:00:00Z,Tokyo Yakult Swallows,Yomiuri Giants,"[{'key': 'fanduel', 'title': 'FanDuel', 'last_update': '2026-04-19T06:57:42Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:57:42Z', 'outcomes': [{'name': 'Tokyo Yakult Swallows', 'price': 2.22}, {'name': 'Yomiuri Giants', 'price': 1.67}]}]}, {'key': 'mybookieag', 'title': 'MyBookie.ag', 'last_update': '2026-04-19T06:56:56Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:56:56Z', 'outcomes': [{'name': 'Tokyo Yakult Swallows', 'price': 2.15}, {'name': 'Yomiuri Giants', 'price': 1.65}]}]}, {'key': 'betonlineag', 'title': 'BetOnline.ag', 'last_update': '2026-04-19T06:57:32Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:57:32Z', 'outcomes': [{'name': 'Tokyo Yakult Swallows', 'price': 2.25}, {'name': 'Yomiuri Giants', 'price': 1.69}]}]}, {'key': 'lowvig', 'title': 'LowVig.ag', 'last_update': '2026-04-19T06:57:54Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:57:54Z', 'outcomes': [{'name': 'Tokyo Yakult Swallows', 'price': 2.25}, {'name': 'Yomiuri Giants', 'price': 1.69}]}]}, {'key': 'bovada', 'title': 'Bovada', 'last_update': '2026-04-19T06:52:18Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:52:18Z', 'outcomes': [{'name': 'Tokyo Yakult Swallows', 'price': 2.15}, {'name': 'Yomiuri Giants', 'price': 1.67}]}]}, {'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2026-04-19T06:57:53Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:57:53Z', 'outcomes': [{'name': 'Tokyo Yakult Swallows', 'price': 2.2}, {'name': 'Yomiuri Giants', 'price': 1.67}]}]}, {'key': 'betus', 'title': 'BetUS', 'last_update': '2026-04-19T06:57:54Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:57:54Z', 'outcomes': [{'name': 'Tokyo Yakult Swallows', 'price': 2.06}, {'name': 'Yomiuri Giants', 'price': 1.74}]}]}, {'key': 'betmgm', 'title': 'BetMGM', 'last_update': '2026-04-19T06:57:18Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:57:18Z', 'outcomes': [{'name': 'Tokyo Yakult Swallows', 'price': 2.2}, {'name': 'Yomiuri Giants', 'price': 1.65}]}]}, {'key': 'betrivers', 'title': 'BetRivers', 'last_update': '2026-04-19T06:57:42Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:57:42Z', 'outcomes': [{'name': 'Tokyo Yakult Swallows', 'price': 2.2}, {'name': 'Yomiuri Giants', 'price': 1.64}]}]}]"
a9ade818e7eb59b8fd7254c120589026,cricket_psl,Pakistan Super League,2026-04-19T09:30:00Z,Karachi Kings,Multan Sultans,[]
a1a9138870996c551d46732a33be6b94,cricket_ipl,IPL,2026-04-19T10:00:00Z,Kolkata Knight Riders,Rajasthan Royals,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2026-04-19T06:57:13Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:57:13Z', 'outcomes': [{'name': 'Kolkata Knight Riders', 'price': 2.25}, {'name': 'Rajasthan Royals', 'price': 1.62}]}]}, {'key': 'betus', 'title': 'BetUS', 'last_update': '2026-04-19T06:56:25Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:56:25Z', 'outcomes': [{'name': 'Kolkata Knight Riders', 'price': 2.24}, {'name': 'Rajasthan Royals', 'price': 1.61}]}]}, {'key': 'betonlineag', 'title': 'BetOnline.ag', 'last_update': '2026-04-19T06:57:01Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:57:01Z', 'outcomes': [{'name': 'Kolkata Knight Riders', 'price': 2.38}, {'name': 'Rajasthan Royals', 'price': 1.63}]}]}, {'key': 'lowvig', 'title': 'LowVig.ag', 'last_update': '2026-04-19T06:57:01Z', 'markets': [{'key': 'h2h', 'last_update': '2026-04-19T06:57:01Z', 'outcomes': [{'name': 'Kolkata Knight Riders', 'price': 2.38}, {'name': 'Rajasthan Royals', 'price': 1.63}]}]}]"
